934,3,8,4,01:39.2,99198
934,3,9,4,01:39.4,99412
934,3,10,4,01:39.5,99506
934,3,11,4,01:39.2,99197
934,3,12,4,01:39.8,99759
934,3,13,4,01:39.5,99546
934,3,14,4,01:39.5,99541
934,3,15,4,01:39.2,99236
934,3,16,4,01:39.7,99702
934,3,17,4,01:39.3,99254
934,3,18,4,01:39.6,99598
934,3,19,4,01:39.4,99447
934,3,20,2,01:37.0,96975
934,3,21,4,01:58.1,118054
934,3,22,4,01:38.3,98303
934,3,23,4,01:38.1,98093
934,3,24,4,01:37.4,97403
934,3,25,4,01:37.8,97768
934,3,26,4,01:37.5,97547
934,3,27,4,01:37.7,97701
934,3,28,4,01:37.7,97736
934,3,29,4,01:37.7,97705
934,3,30,4,01:37.6,97649
934,3,31,4,01:37.5,97475
934,3,32,4,01:37.5,97549
934,3,33,4,01:40.1,100063
934,3,34,4,02:11.7,131650
934,3,35,4,01:57.0,116994
934,3,36,4,01:39.1,99113
934,3,37,4,01:39.3,99322
934,3,38,4,01:48.7,108709
934,3,39,3,01:47.6,107629
934,3,40,3,01:42.8,102769
934,3,41,2,01:41.9,101895
934,3,42,2,01:39.2,99183
934,3,43,2,01:41.8,101838
934,3,44,1,01:53.7,113679
934,3,45,2,02:13.4,133409
934,3,46,2,01:51.3,111281
934,3,47,2,01:51.4,111415
934,3,48,2,01:50.9,110889
934,3,49,2,01:51.1,111148
934,3,50,2,01:51.1,111083
934,3,51,2,01:51.4,111439
934,3,52,2,01:51.2,111223
934,807,1,5,02:00.0,120017
934,807,2,5,02:33.5,153508
934,807,3,5,02:25.0,145027
934,807,4,5,01:43.5,103487
934,807,5,5,01:41.7,101657
934,807,6,5,01:40.5,100489
934,807,7,5,01:40.2,100194
934,807,8,5,01:40.4,100426
934,807,9,5,01:40.5,100456
934,807,10,5,01:40.0,99987
934,807,11,5,01:40.0,100015
934,807,12,5,01:40.2,100237
934,807,13,6,01:40.5,100461
934,807,14,5,01:40.3,100280
934,807,15,5,01:40.3,100272
934,807,16,5,01:40.3,100258
934,807,17,5,01:40.1,100086
934,807,18,6,01:40.0,100023
934,807,19,5,01:38.2,98233
934,807,20,10,01:58.4,118425
934,807,21,8,01:39.4,99433
934,807,22,8,01:39.1,99128
934,807,23,8,01:39.1,99105
934,807,24,8,01:38.9,98889
934,807,25,8,01:39.0,98982
934,807,26,8,01:38.8,98826
934,807,27,8,01:38.6,98577
934,807,28,8,01:38.4,98355
934,807,29,8,01:38.5,98494
934,807,30,8,01:38.4,98442
934,807,31,8,01:38.7,98732
934,807,32,8,01:38.3,98296
934,807,33,8,01:50.4,110367
934,807,34,8,02:08.0,128023
934,807,35,8,01:50.2,110212
934,807,36,8,01:38.6,98625
934,807,37,8,01:44.6,104557
934,807,38,8,01:48.4,108426
934,807,39,7,01:43.7,103678
934,807,40,7,01:41.2,101211
934,807,41,7,01:40.1,100119
934,807,42,7,01:42.6,102612
934,807,43,7,01:50.2,110175
934,807,44,7,02:18.6,138613
934,807,45,7,02:19.9,139912
934,807,46,7,01:53.6,113605
934,807,47,7,01:52.0,111954
934,807,48,7,01:51.1,111080
934,807,49,7,01:50.8,110834
934,807,50,7,01:51.0,111026
934,807,51,7,01:51.2,111209
934,807,52,7,01:51.4,111438
934,8,1,6,02:01.0,121009
934,8,2,6,02:33.6,153562
934,8,3,6,02:24.4,144363
934,8,4,6,01:43.6,103604
934,8,5,6,01:41.9,101856
934,8,6,6,01:40.7,100725
934,8,7,6,01:40.0,99954
934,8,8,6,01:40.2,100249
934,8,9,6,01:40.8,100776
934,8,10,6,01:40.0,99951
934,8,11,6,01:40.0,100027
934,8,12,6,01:40.1,100085
934,8,13,5,01:38.9,98948
934,8,14,10,01:58.8,118834
934,8,15,9,01:39.0,98954
934,8,16,9,01:39.0,99003
934,8,17,9,01:39.2,99208
934,8,18,9,01:39.5,99469
934,8,19,7,01:39.5,99536
934,8,20,6,01:39.0,98972
934,8,21,5,01:39.0,98984
934,8,22,5,01:38.6,98633
934,8,23,5,01:38.8,98768
934,8,24,5,01:38.4,98446
934,8,25,5,01:38.1,98051
934,8,26,5,01:38.2,98175
934,8,27,5,01:37.9,97860
934,8,28,5,01:38.1,98140
934,8,29,5,01:38.0,98020
934,8,30,5,01:37.7,97702
934,8,31,5,01:37.5,97493
934,8,32,5,01:37.7,97719
934,8,33,5,01:46.0,105991
934,8,34,5,02:08.9,128872
934,8,35,5,01:53.4,113353
934,8,36,5,01:39.3,99280
934,8,37,5,01:43.2,103230
934,8,38,5,01:49.7,109653
934,8,39,8,02:06.4,126361
934,8,40,8,01:48.8,108769
934,8,41,9,01:50.4,110433
934,8,42,9,01:48.8,108774
934,8,43,9,01:52.0,112005
934,8,44,8,01:58.1,118091
934,8,45,8,02:08.0,128025
934,8,46,8,01:59.4,119406
934,8,47,8,01:55.7,115660
934,8,48,8,02:13.7,133667
934,8,49,8,01:50.3,110285
934,8,50,8,01:50.8,110799
934,8,51,8,01:51.8,111756
934,826,1,7,02:02.0,121964
934,826,2,7,02:34.0,153980
934,826,3,7,02:23.4,143450
934,826,4,7,01:44.0,103989
934,826,5,7,01:41.9,101866
934,826,6,7,01:40.7,100681
934,826,7,7,01:40.2,100239
934,826,8,7,01:39.9,99939
934,826,9,7,01:40.6,100562
934,826,10,7,01:40.1,100112
934,826,11,7,01:40.0,99984
934,826,12,7,01:40.2,100164
934,826,13,7,01:40.4,100359
934,826,14,7,01:39.9,99928
934,826,15,6,01:40.0,100011
934,826,16,6,01:40.3,100320
934,826,17,6,01:40.2,100165
934,826,18,5,01:38.2,98172
934,826,19,10,01:57.8,117767
934,826,20,9,01:39.3,99324
934,826,21,7,01:38.6,98572
934,826,22,7,01:38.2,98206
934,826,23,7,01:38.5,98507
934,826,24,7,01:38.7,98685
934,826,25,7,01:38.4,98375
934,826,26,7,01:38.2,98238
934,826,27,7,01:38.6,98639
934,826,28,7,01:37.9,97910
934,826,29,7,01:37.9,97923
934,826,30,7,01:38.2,98154
934,826,31,7,01:38.2,98186
934,826,32,7,01:37.9,97926
934,826,33,7,01:48.2,108204
934,826,34,7,02:08.7,128654
934,826,35,7,01:51.0,110978
934,826,36,7,01:39.1,99052
934,826,37,7,01:43.3,103331
934,826,38,7,01:46.9,106931
934,826,39,6,01:44.3,104273
934,826,40,6,01:41.2,101184
934,826,41,6,01:41.3,101285
934,826,42,6,01:43.1,103069
934,826,43,6,01:53.8,113832
934,826,44,6,02:14.9,134905
934,826,45,6,02:18.2,138194
934,826,46,6,01:52.0,112018
934,826,47,6,01:50.3,110301
934,826,48,6,01:50.8,110792
934,826,49,6,01:50.9,110855
934,826,50,6,01:50.7,110679
934,826,51,6,01:51.0,111033
934,826,52,6,01:49.8,109817
934,20,1,8,02:02.9,122876
934,20,2,8,02:33.6,153646
934,20,3,8,02:23.3,143293
934,20,4,9,01:44.8,104797
934,20,5,9,01:41.8,101751
934,20,6,9,01:40.9,100869
934,20,7,9,01:40.5,100523
934,20,8,9,01:40.2,100249
934,20,9,8,01:39.8,99824
934,20,10,8,01:39.8,99829
934,20,11,8,01:39.9,99890
934,20,12,8,01:40.1,100063
934,20,13,8,01:40.6,100552
934,20,14,6,01:38.8,98785
934,20,15,10,01:58.7,118672
934,20,16,10,01:38.5,98520
934,20,17,10,01:38.6,98592
934,20,18,10,01:39.0,98973
934,20,19,8,01:39.7,99733
934,20,20,7,01:39.0,99029
934,20,21,6,01:39.0,98991
934,20,22,6,01:38.7,98748
934,20,23,6,01:38.8,98775
934,20,24,6,01:38.4,98361
934,20,25,6,01:38.3,98311
934,20,26,6,01:38.5,98456
934,20,27,6,01:38.0,98035
934,20,28,6,01:38.1,98084
934,20,29,6,01:38.0,97980
934,20,30,6,01:38.0,97951
934,20,31,6,01:37.7,97707
934,20,32,6,01:37.9,97913
934,20,33,6,01:47.3,107338
934,20,34,6,02:08.0,128003
934,20,35,6,01:53.1,113127
934,20,36,6,01:38.8,98815
934,20,37,6,01:43.1,103101
934,20,38,6,01:47.7,107698
934,20,39,5,01:44.4,104427
934,20,40,5,01:41.6,101630
934,20,41,5,01:41.7,101652
934,20,42,5,01:42.3,102314
934,20,43,5,01:42.5,102498
934,20,44,5,02:11.2,131213
934,20,45,3,01:53.9,113881
934,20,46,3,01:52.6,112552
934,20,47,3,01:51.9,111884
934,20,48,3,01:50.6,110642
934,20,49,3,01:50.6,110559
934,20,50,3,01:50.3,110291
934,20,51,3,01:50.6,110614
934,20,52,3,01:51.2,111155
934,4,1,9,02:03.1,123113
934,4,2,16,03:07.8,187796
934,4,3,16,01:52.4,112411
934,4,4,14,01:45.0,104983
934,4,5,14,01:44.1,104055
934,4,6,13,01:42.2,102241
934,4,7,13,01:41.7,101720
934,4,8,13,01:41.8,101751
934,4,9,13,01:41.9,101909
934,4,10,13,01:41.6,101628
934,4,11,13,01:41.6,101634
934,4,12,12,01:41.8,101828
934,4,13,11,01:42.2,102162
934,4,14,11,01:42.0,102008
934,4,15,11,01:42.2,102220
934,4,16,12,01:43.3,103334
934,4,17,12,01:40.4,100414
934,4,18,14,02:00.0,119992
934,4,19,13,01:40.2,100160
934,4,20,12,01:40.5,100539
934,4,21,12,01:40.1,100051
934,4,22,12,01:40.1,100120
934,4,23,12,01:40.4,100395
934,4,24,12,01:39.9,99942
934,4,25,12,01:39.5,99529
934,4,26,12,01:39.5,99520
934,4,27,12,01:39.5,99478
934,4,28,12,01:39.2,99159
934,4,29,12,01:39.2,99215
934,4,30,12,01:38.9,98883
934,4,31,12,01:39.3,99271
934,4,32,11,01:40.0,100023
934,4,33,11,02:03.7,123723
934,4,34,11,02:08.4,128397
934,4,35,11,01:40.9,100906
934,4,36,11,01:39.6,99559
934,4,37,11,01:49.5,109490
934,4,38,11,02:12.0,132013
934,4,39,11,01:49.8,109800
934,4,40,11,01:52.3,112309
934,4,41,11,01:50.9,110877
934,4,42,10,01:53.1,113076
934,4,43,10,01:58.5,118518
934,4,44,10,01:59.8,119757
934,4,45,10,01:59.5,119537
934,4,46,10,01:58.5,118530
934,4,47,10,01:56.2,116156
934,4,48,10,01:57.2,117246
934,4,49,10,01:56.0,116015
934,4,50,10,01:55.6,115577
934,4,51,10,01:56.2,116215
934,815,1,10,02:04.4,124438
934,815,2,9,02:33.0,153011
934,815,3,9,02:22.8,142817
934,815,4,8,01:43.9,103858
934,815,5,8,01:41.8,101850
934,815,6,8,01:40.7,100742
934,815,7,8,01:40.5,100452
934,815,8,8,01:40.3,100291
934,815,9,9,01:41.6,101618
934,815,10,9,01:40.5,100546
934,815,11,9,01:40.1,100125
934,815,12,9,01:40.2,100239
934,815,13,9,01:40.3,100349
934,815,14,8,01:40.4,100381
934,815,15,7,01:40.2,100155
934,815,16,7,01:40.3,100274
934,815,17,7,01:40.2,100212
934,815,18,7,01:40.0,99970
934,815,19,6,01:40.0,99952
934,815,20,5,01:38.9,98871
934,815,21,11,01:59.4,119404
934,815,22,11,01:39.6,99641
934,815,23,11,01:39.4,99379
934,815,24,10,01:39.3,99309
934,815,25,10,01:38.5,98466
934,815,26,10,01:38.9,98938
934,815,27,10,01:38.7,98667
934,815,28,10,01:39.1,99124
934,815,29,10,01:39.3,99280
934,815,30,10,01:38.8,98766
934,815,31,10,01:39.5,99545
934,815,32,9,01:40.1,100132
934,815,33,9,01:57.2,117229
934,815,34,9,02:06.7,126687
934,815,35,9,01:50.0,109983
934,815,36,9,01:39.3,99298
934,815,37,9,01:47.7,107695
934,815,38,9,01:49.6,109596
934,815,39,9,01:45.1,105071
934,815,40,9,01:42.9,102912
934,815,41,8,01:42.7,102712
934,815,42,8,01:43.0,103040
934,815,43,8,01:53.1,113142
934,815,44,9,02:27.3,147338
934,815,45,9,02:19.7,139676
934,815,46,9,01:53.5,113513
934,815,47,9,01:52.8,112786
934,815,48,9,01:55.3,115303
934,815,49,9,01:53.4,113353
934,815,50,9,01:53.1,113087
934,815,51,9,01:52.5,112508
934,832,1,11,02:05.4,125368
934,832,2,10,02:33.1,153062
934,832,3,10,02:22.1,142148
934,832,4,10,01:44.6,104573
934,832,5,10,01:42.0,102040
934,832,6,10,01:41.2,101176
934,832,7,10,01:40.5,100505
934,832,8,10,01:40.9,100878
934,832,9,10,01:41.0,100975
934,832,10,10,01:40.8,100754
934,832,11,11,01:40.4,100410
934,832,12,10,01:38.9,98896
934,832,13,13,02:01.2,121168
934,832,14,13,01:40.1,100062
934,832,15,13,01:40.4,100376
934,832,16,11,01:40.7,100685
934,832,17,11,01:39.3,99265
934,832,18,11,01:39.2,99178
934,832,19,11,01:39.1,99090
934,832,20,11,01:39.1,99099
934,832,21,10,01:39.2,99201
934,832,22,10,01:39.5,99536
934,832,23,10,01:39.2,99243
934,832,24,9,01:38.8,98776
934,832,25,9,01:38.9,98918
934,832,26,9,01:38.7,98697
934,832,27,9,01:39.2,99153
934,832,28,9,01:39.0,98965
934,832,29,9,01:39.0,99049
934,832,30,9,01:39.3,99303
934,832,31,9,01:39.4,99411
934,828,1,12,02:06.5,126499
934,828,2,11,02:33.3,153290
934,828,3,12,02:21.7,141680
934,828,4,12,01:44.7,104673
934,828,5,12,01:42.7,102699
934,828,6,12,01:41.4,101409
934,828,7,12,01:40.9,100877
934,828,8,12,01:41.3,101319
934,828,9,12,01:41.2,101200
934,828,10,12,01:40.8,100783
934,828,11,12,01:40.8,100835
934,828,12,11,01:40.8,100791
934,828,13,10,01:40.7,100721
934,828,14,9,01:40.7,100732
934,828,15,8,01:40.7,100746
934,828,16,8,01:40.6,100616
934,828,17,8,01:40.8,100783
934,828,18,8,01:40.5,100453
934,828,19,9,01:41.8,101766
934,828,20,8,01:40.8,100818
934,828,21,9,01:41.9,101946
934,828,22,9,01:40.7,100690
934,828,23,9,01:39.9,99866
934,828,24,11,02:00.6,120622
934,828,25,11,01:38.3,98326
934,828,26,11,01:38.7,98650
934,828,27,11,01:38.5,98454
934,828,28,11,01:38.7,98657
934,828,29,11,01:38.9,98872
934,828,30,11,01:38.9,98924
934,828,31,11,01:38.1,98131
934,828,32,10,01:38.3,98329
934,828,33,10,01:59.7,119749
934,828,34,10,02:09.7,129687
934,828,35,10,01:47.2,107217
934,828,36,10,01:39.8,99847
934,828,37,10,01:56.9,116911
934,828,38,10,02:13.4,133398
934,828,39,10,01:51.5,111518
934,828,40,10,01:52.3,112271
934,828,41,10,01:50.8,110765
934,828,42,11,02:09.7,129724
934,828,43,11,02:18.2,138182
934,828,44,11,01:57.6,117565
934,828,45,11,01:54.4,114396
934,828,46,11,01:54.5,114545
934,828,47,11,01:54.4,114412
934,828,48,11,01:52.7,112684
934,828,49,11,01:52.4,112422
934,828,50,11,01:52.1,112142
934,828,51,11,01:51.8,111829
934,817,1,13,02:07.5,127470
934,817,2,12,02:33.0,152993
934,817,3,11,02:20.4,140362
934,817,4,11,01:44.8,104842
934,817,5,11,01:42.3,102341
934,817,6,11,01:41.3,101296
934,817,7,11,01:40.5,100506
934,817,8,11,01:40.5,100499
934,817,9,11,01:41.0,101008
934,817,10,11,01:40.8,100763
934,817,11,10,01:39.1,99119
934,817,12,13,01:59.9,119861
934,817,13,12,01:40.5,100463
934,817,14,12,01:39.9,99940
934,817,15,12,01:40.5,100486
934,817,16,13,01:44.5,104488
934,817,17,13,01:47.5,107465
934,817,18,12,01:45.1,105090
934,817,19,12,01:44.4,104417
934,817,20,13,01:43.4,103380
934,817,21,15,02:21.5,141451
934,830,1,14,02:08.0,127987
934,830,2,13,02:33.0,152969
934,830,3,13,02:20.8,140776
934,829,1,15,02:11.2,131222
934,829,2,14,02:30.8,150826
934,829,3,14,02:20.0,140038
934,829,4,13,01:45.7,105678
934,829,5,13,01:44.1,104123
934,829,6,14,01:44.2,104173
934,829,7,14,01:43.1,103142
934,829,8,14,01:43.1,103143
934,829,9,14,01:43.2,103171
934,829,10,14,01:43.4,103351
934,829,11,14,01:43.4,103407
934,829,12,14,01:43.5,103475
934,829,13,14,01:43.3,103282
934,829,14,14,01:43.2,103191
934,829,15,14,01:43.4,103398
934,829,16,14,01:43.4,103352
934,829,17,14,01:43.1,103107
934,829,18,13,01:42.8,102807
934,829,19,14,01:43.8,103786
934,829,20,14,01:43.3,103281
934,829,21,13,01:42.7,102650
934,829,22,13,01:42.6,102561
934,829,23,13,01:42.8,102813
934,829,24,13,01:43.0,103031
934,829,25,13,01:42.5,102451
934,829,26,13,01:42.0,101955
934,829,27,13,01:42.2,102176
934,829,28,13,01:41.9,101919
934,829,29,13,01:43.2,103200
934,829,30,13,01:45.0,105006
934,829,31,13,01:42.1,102146
934,829,32,12,01:49.6,109588
934,829,33,12,02:09.6,129635
934,829,34,12,01:58.1,118118
934,829,35,12,01:44.4,104372
934,829,36,12,01:50.8,110809
934,829,37,12,02:33.3,153271
934,829,38,12,01:55.6,115623
934,829,39,12,01:58.6,118616
934,829,40,12,01:59.3,119332
934,829,41,12,01:59.4,119407
934,829,42,13,02:06.5,126499
934,829,43,12,02:08.7,128654
934,829,44,12,02:06.9,126890
934,829,45,13,02:33.9,153947
934,829,46,13,02:36.1,156139
934,829,47,13,01:58.4,118358
934,829,48,13,02:00.3,120313
934,829,49,13,01:57.9,117883
934,833,1,16,02:12.4,132449
934,833,2,15,02:31.6,151584
934,833,3,15,02:19.0,138970
934,833,4,15,01:46.4,106409
934,833,5,15,01:44.8,104842
934,833,6,15,01:44.1,104135
934,833,7,15,01:43.6,103597
934,833,8,15,01:43.8,103775
934,833,9,15,01:43.6,103646
934,833,10,15,01:43.9,103893
934,833,11,15,01:43.7,103732
934,833,12,15,01:45.7,105721
934,833,13,15,01:43.8,103790
934,833,14,15,01:43.7,103744
934,833,15,15,01:43.2,103247
934,833,16,15,01:43.8,103792
934,833,17,15,01:44.1,104081
934,833,18,15,01:43.3,103308
934,833,19,15,01:43.3,103340
934,833,20,15,01:43.4,103390
934,833,21,14,01:43.1,103128
934,833,22,14,01:43.4,103394
934,833,23,14,01:43.3,103349
934,833,24,14,01:42.9,102929
934,833,25,14,01:42.9,102859
934,833,26,14,01:42.3,102324
934,833,27,14,01:47.6,107637
934,833,28,14,01:42.8,102826
934,833,29,14,01:45.2,105161
934,833,30,14,01:44.4,104358
934,833,31,14,01:44.1,104081
934,833,32,13,01:56.4,116394
934,833,33,13,02:08.6,128564
934,833,34,13,01:53.3,113323
934,833,35,13,01:45.1,105100
934,833,36,13,01:54.3,114265
934,833,37,13,02:15.7,135690
934,833,38,13,01:53.5,113456
934,833,39,13,01:56.5,116531
934,833,40,13,01:56.3,116267
934,833,41,13,01:58.4,118391
934,833,42,12,02:05.3,125288
934,833,43,13,02:13.0,132965
934,833,44,13,02:03.6,123617
934,833,45,12,02:18.1,138075
934,833,46,12,01:55.3,115336
934,833,47,12,01:55.2,115244
934,833,48,12,01:57.2,117169
934,833,49,12,01:57.7,117692
936,20,1,1,01:32.9,92868
936,20,2,1,01:28.8,88820
936,20,3,1,01:28.7,88664
936,20,4,1,01:28.1,88067
936,20,5,1,01:28.3,88312
936,20,6,1,01:28.0,87976
936,20,7,1,01:28.1,88132
936,20,8,1,01:28.4,88361
936,20,9,1,01:28.3,88271
936,20,10,1,01:28.3,88339
936,20,11,1,01:28.2,88170
936,20,12,1,01:28.3,88278
936,20,13,1,01:28.2,88183
936,20,14,1,01:28.2,88206
936,20,15,1,01:28.1,88071
936,20,16,1,01:27.9,87913
936,20,17,1,01:28.2,88184
936,20,18,1,01:28.7,88748
936,20,19,1,01:28.3,88288
936,20,20,1,01:28.5,88510
936,20,21,1,01:31.5,91463
936,20,22,2,01:45.7,105677
936,20,23,1,01:26.9,86877
936,20,24,1,01:27.4,87386
936,20,25,1,01:27.4,87367
936,20,26,1,01:27.5,87505
936,20,27,1,01:27.5,87548
936,20,28,1,01:28.0,88011
936,20,29,1,01:27.7,87653
936,20,30,1,01:27.8,87822
936,20,31,1,01:28.2,88239
936,20,32,1,01:27.8,87775
936,20,33,1,01:27.7,87743
936,20,34,1,01:27.8,87769
936,20,35,1,01:27.9,87923
936,20,36,1,01:27.9,87925
936,20,37,1,01:28.1,88055
936,20,38,1,01:28.0,88012
936,20,39,1,01:27.8,87802
936,20,40,1,01:28.0,88048
936,20,41,1,01:27.8,87790
936,20,42,1,01:28.1,88098
936,20,43,1,01:50.8,110825
936,20,44,1,02:07.3,127289
936,20,45,1,02:28.9,148914
936,20,46,1,02:24.9,144948
936,20,47,1,02:34.4,154423
936,20,48,1,02:06.5,126538
936,20,49,1,01:28.2,88232
936,20,50,1,01:27.4,87439
936,20,51,1,01:27.1,87122
936,20,52,1,01:27.1,87095
936,20,53,1,01:27.4,87434
936,20,54,1,01:27.5,87482
936,20,55,1,01:27.4,87357
936,20,56,1,01:27.3,87283
936,20,57,1,01:27.4,87379
936,20,58,1,01:27.3,87265
936,20,59,1,01:27.2,87196
936,20,60,1,01:27.2,87221
936,20,61,1,01:27.1,87074
936,20,62,1,01:27.3,87344
936,20,63,1,01:26.8,86772
936,20,64,1,01:27.0,87038
936,20,65,1,01:27.4,87358
936,20,66,1,01:27.3,87340
936,20,67,1,01:27.5,87547
936,20,68,1,01:27.2,87211
936,20,69,1,01:28.0,88010
936,8,1,2,01:34.2,94200
936,8,2,2,01:29.1,89087
936,8,3,2,01:28.7,88731
936,8,4,2,01:28.3,88255
936,8,5,2,01:28.3,88309
936,8,6,2,01:28.2,88168
936,8,7,2,01:28.4,88370
936,8,8,2,01:28.3,88255
936,8,9,2,01:28.3,88341
936,8,10,2,01:28.5,88450
936,8,11,2,01:28.2,88153
936,8,12,2,01:28.2,88234
936,8,13,2,01:28.4,88426
936,8,14,2,01:28.1,88054
936,8,15,2,01:28.2,88187
936,8,16,2,01:28.1,88140
936,8,17,2,01:28.4,88403
936,8,18,2,01:28.6,88641
936,8,19,2,01:28.7,88738
936,8,20,2,01:28.5,88543
936,8,21,2,01:28.2,88229
936,8,22,1,01:31.5,91501
936,8,23,2,01:47.1,107080
936,8,24,2,01:27.0,86954
936,8,25,2,01:27.6,87607
936,8,26,2,01:27.9,87927
936,8,27,2,01:28.1,88122
936,8,28,2,01:28.3,88297
936,8,29,2,01:27.8,87771
936,8,30,2,01:27.9,87924
936,8,31,2,01:27.9,87905
936,8,32,2,01:28.0,87972
936,8,33,2,01:27.6,87645
936,8,34,2,01:28.5,88537
936,8,35,2,01:28.0,88008
936,8,36,2,01:28.2,88231
936,8,37,2,01:28.5,88526
936,8,38,2,01:28.3,88296
936,8,39,2,01:28.4,88398
936,8,40,2,01:28.8,88798
936,8,41,2,01:30.5,90511
936,8,42,2,01:31.9,91911
936,8,43,2,01:53.4,113428
936,8,44,2,02:10.1,130119
936,8,45,2,02:12.1,132088
936,8,46,2,02:25.3,145322
936,8,47,2,02:29.1,149065
936,8,48,2,02:06.7,126660
936,8,49,3,01:30.6,90599
936,8,50,3,01:29.1,89058
936,8,51,4,01:29.5,89466
936,8,52,5,01:33.0,93032
936,8,53,17,02:25.3,145313
936,8,54,16,01:29.7,89701
936,8,55,16,01:32.3,92339
936,3,1,3,01:36.0,95978
936,3,2,3,01:29.5,89499
936,3,3,3,01:28.8,88808
936,3,4,3,01:28.4,88409
936,3,5,3,01:28.3,88277
936,3,6,3,01:28.2,88214
936,3,7,3,01:28.6,88563
936,3,8,3,01:28.5,88459
936,3,9,3,01:28.7,88692
936,3,10,3,01:28.9,88888
936,3,11,3,01:29.1,89092
936,3,12,3,01:28.7,88658
936,3,13,3,01:28.6,88591
936,3,14,3,01:29.0,89027
936,3,15,3,01:28.5,88549
936,3,16,3,01:28.3,88276
936,3,17,3,01:28.8,88794
936,3,18,3,01:28.5,88521
936,3,19,3,01:28.5,88531
936,3,20,3,01:31.9,91910
936,3,21,4,01:46.4,106432
936,3,22,3,01:28.4,88360
936,3,23,3,01:28.0,87970
936,3,24,3,01:29.2,89195
936,3,25,3,01:29.1,89055
936,3,26,3,01:28.1,88072
936,3,27,3,01:29.0,89039
936,3,28,3,01:28.6,88561
936,3,29,3,01:28.3,88339
936,3,30,3,01:28.2,88212
936,3,31,3,01:28.5,88536
936,3,32,3,01:28.5,88454
936,3,33,3,01:28.5,88499
936,3,34,3,01:28.7,88731
936,3,35,3,01:28.9,88881
936,3,36,3,01:28.8,88835
936,3,37,3,01:29.8,89801
936,3,38,3,01:29.1,89075
936,3,39,3,01:27.9,87883
936,3,40,3,01:28.0,87979
936,3,41,3,01:28.5,88541
936,3,42,3,01:35.0,95026
936,3,43,3,02:08.8,128803
936,3,44,3,01:52.1,112056
936,3,45,3,02:02.0,121971
936,3,46,3,02:25.4,145394
936,3,47,3,02:25.5,145489
936,3,48,3,02:06.1,126108
936,3,49,2,01:28.3,88251
936,3,50,2,01:27.4,87394
936,3,51,2,01:27.3,87318
936,3,52,2,01:26.9,86917
936,3,53,2,01:27.1,87083
936,3,54,2,01:27.7,87672
936,3,55,2,01:27.6,87569
936,3,56,2,01:27.4,87363
936,3,57,2,01:27.5,87453
936,3,58,2,01:27.1,87095
936,3,59,2,01:27.2,87150
936,3,60,2,01:27.2,87224
936,3,61,2,01:27.2,87153
936,3,62,2,01:27.1,87052
936,3,63,2,01:27.2,87179
936,3,64,5,02:07.4,127418
936,3,65,10,01:48.6,108633
936,3,66,9,01:27.2,87187
936,3,67,8,01:25.3,85253
936,3,68,8,01:25.1,85149
936,3,69,8,01:28.3,88315
936,822,1,4,01:37.3,97282
936,822,2,4,01:30.6,90564
936,822,3,4,01:29.8,89796
936,822,4,4,01:29.8,89774
936,822,5,4,01:29.6,89577
936,822,6,4,01:29.7,89671
936,822,7,4,01:29.8,89794
936,822,8,4,01:29.7,89682
936,822,9,4,01:29.7,89747
936,822,10,4,01:29.9,89917
936,822,11,4,01:29.7,89673
936,822,12,4,01:29.8,89800
936,822,13,6,01:33.6,93595
936,822,14,16,01:49.7,109730
936,822,15,11,01:28.6,88622
936,822,16,7,01:28.9,88911
936,822,17,6,01:29.0,89035
936,822,18,6,01:28.8,88826
936,822,19,6,01:29.1,89074
936,822,20,6,01:30.7,90719
936,822,21,6,01:29.1,89116
936,822,22,6,01:29.1,89095
936,822,23,6,01:29.0,89040
936,822,24,6,01:29.1,89057
936,822,25,6,01:29.1,89145
936,822,26,6,01:29.3,89327
936,822,27,6,01:29.6,89620
936,822,28,6,01:29.3,89320
936,822,29,6,01:28.9,88927
936,822,30,6,01:29.3,89273
936,822,31,6,01:29.3,89308
936,822,32,6,01:29.1,89112
936,822,33,6,01:28.9,88927
936,822,34,6,01:29.3,89311
936,822,35,6,01:29.2,89210
936,822,36,6,01:29.3,89285
936,822,37,6,01:29.8,89815
936,822,38,6,01:31.9,91918
936,822,39,6,01:47.7,107719
936,822,40,6,01:29.1,89105
936,822,41,6,01:29.3,89291
936,822,42,6,01:48.1,108122
936,822,43,6,01:51.7,111724
936,822,44,6,01:51.6,111643
936,822,45,6,01:37.7,97657
936,822,46,6,02:09.2,129246
936,822,47,6,02:17.8,137771
936,822,48,6,02:03.4,123432
936,822,49,13,02:01.4,121356
936,822,50,17,01:55.1,115085
936,822,51,17,01:27.1,87058
936,822,52,17,01:27.9,87874
936,822,53,16,01:28.4,88414
936,822,54,15,01:28.8,88810
936,822,55,15,01:29.2,89196
936,822,56,15,01:28.2,88233
936,822,57,15,01:28.0,87958
936,822,58,15,01:28.2,88168
936,822,59,15,01:28.0,88048
936,822,60,14,01:27.4,87433
936,822,61,14,01:27.7,87683
936,822,62,14,01:28.0,87982
936,822,63,14,01:28.3,88284
936,822,64,14,01:28.8,88817
936,822,65,14,01:28.0,88046
936,822,66,14,01:28.0,87993
936,822,67,14,01:29.3,89269
936,822,68,14,01:27.9,87854
936,822,69,14,01:28.3,88347
936,826,1,5,01:38.5,98483
936,826,2,6,01:31.7,91656
936,826,3,6,01:30.1,90104
